"VALIM     ";"1";"000 ";1;"MG";9;0;18.00;0.00;0.00;0.00;0;"4";"0";0.00;0;1;"S";"S"
"VALIM     ";"1";"000 ";13;"MS";1;0;7.00;0.00;0.00;0.00;0;"4";"0";0.00;0;1;"S";"S"
"VALIM     ";"1";"000 ";14;"PA";1;0;7.00;0.00;0.00;0.00;0;"4";"0";0.00;0;1;"S";"S"
"VALIM     ";"1";"000 ";15;"PB";1;0;7.00;0.00;0.00;0.00;0;"4";"0";0.00;0;1;"S";"S"
"VALIM     ";"1";"00  ";16;"PB";1;0;7.00;0.00;0.00;0.00;0;"4";" ";0.00;0;1;"S";"S"
"VALIM     ";"1";"00  ";17;"PR";1;0;12.00;0.00;0.00;0.00;0;"4";" ";0.00;0;1;"S";"S"
"VALIM     ";"1";"00  ";18;"PE";1;0;7.00;0.00;0.00;0.00;0;"4";" ";0.00;0;1;"S";"S"
"VALIM     ";"1";"00  ";19;"PI";1;0;7.00;0.00;0.00;0.00;0;"4";" ";0.00;0;1;"S";"S"
"VALIM     ";"1";"00  ";20;"RJ";1;0;12.00;0.00;0.00;0.00;0;"4";" ";0.00;0;1;"S";"S"
"VALIM     ";"1";"00  ";21;"RN";1;0;7.00;0.00;0.00;0.00;0;"4";" ";0.00;0;1;"S";"S"
"VALIM     ";"1";"00  ";22;"RS";1;0;12.00;0.00;0.00;0.00;0;"4";" ";0.00;0;1;"S";"S"
"VALIM     ";"1";"00  ";23;"RO";1;0;7.00;0.00;0.00;0.00;0;"4";" ";0.00;0;1;"S";"S"
"VALIM     ";"1";"00  ";24;"RR";1;0;7.00;0.00;0.00;0.00;0;"4";" ";0.00;0;1;"S";"S"
"VALIM     ";"1";"00  ";25;"SC";1;0;12.00;0.00;0.00;0.00;0;"4";" ";0.00;0;1;"S";"S"
"VALIM     ";"1";"00  ";26;"SP";1;0;12.00;0.00;0.00;0.00;0;"4";" ";0.00;0;1;"S";"S"
"VALIM     ";"1";"00  ";27;"SE";1;0;7.00;0.00;0.00;0.00;0;"4";" ";0.00;0;1;"S";"S"
